timestamp,interval_count,total_count,cpu_percent
2025-07-23T09:50:15.367023,4,4,0.0
2025-07-23T09:50:15.867482,13,17,68.7
2025-07-23T09:50:16.377106,21,38,57.0
2025-07-23T09:50:16.877424,23,61,60.9
2025-07-23T09:50:17.377762,26,87,57.8
2025-07-23T09:50:17.878168,31,118,53.8
2025-07-23T09:50:18.378495,34,152,53.5
2025-07-23T09:50:18.878956,27,179,53.7
2025-07-23T09:50:19.379393,28,207,54.1
2025-07-23T09:50:19.879714,24,231,54.6
2025-07-23T09:50:20.380111,32,263,55.7
2025-07-23T09:50:20.880407,32,295,52.8
2025-07-23T09:50:21.380661,32,327,53.4
2025-07-23T09:50:22.036906,32,359,53.0
2025-07-23T09:50:22.537269,47,406,53.4
2025-07-23T09:50:23.037655,31,437,53.3
2025-07-23T09:50:23.538071,31,468,56.0
2025-07-23T09:50:24.038405,24,492,53.5
2025-07-23T09:50:24.539455,23,515,54.1
2025-07-23T09:50:25.043767,33,548,53.9
2025-07-23T09:50:25.560684,33,581,53.0
2025-07-23T09:50:26.063895,36,617,58.8
2025-07-23T09:50:26.564118,30,647,56.3
2025-07-23T09:50:27.064320,35,682,53.2
2025-07-23T09:50:27.564538,33,715,53.3
2025-07-23T09:50:28.066032,30,745,53.0
2025-07-23T09:50:28.566335,32,777,53.4
2025-07-23T09:50:29.066608,24,801,56.5
2025-07-23T09:50:29.566970,25,826,54.2
2025-07-23T09:50:30.067236,30,856,53.1
2025-07-23T09:50:30.567683,30,886,53.2
2025-07-23T09:50:31.068006,21,907,52.5
2025-07-23T09:50:31.570174,32,939,56.0
2025-07-23T09:50:32.070500,31,970,53.0
2025-07-23T09:50:32.571011,31,1001,53.5
2025-07-23T09:50:33.071383,37,1038,53.6
2025-07-23T09:50:33.571777,32,1070,56.8
2025-07-23T09:50:34.072246,22,1092,56.0
2025-07-23T09:50:34.572800,27,1119,54.4
2025-07-23T09:50:35.073095,31,1150,54.0
2025-07-23T09:50:35.650756,21,1171,55.4
2025-07-23T09:50:36.151024,45,1216,55.3
2025-07-23T09:50:36.651265,32,1248,51.7
2025-07-23T09:50:37.151518,31,1279,49.9
2025-07-23T09:50:37.651859,27,1306,46.6
2025-07-23T09:50:38.152196,23,1329,39.8
2025-07-23T09:50:38.652554,19,1348,30.4
2025-07-23T09:50:39.152927,10,1358,17.8
2025-07-23T09:50:39.653244,10,1368,17.7
2025-07-23T09:50:40.154481,4,1372,15.5
